Address,Content Type,Status Code,Indexability,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,H1-1,H1-1 Length,H1-2,H1-2 Length,Word Count,Sentence Count,Size (bytes),Transferred (bytes),Word Count,Sentence Count,Average Words Per Sentence,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Response Time,H1-1 Length Length,H1-2 Length Length,Meta Description 1 Length Length,Meta Description 1 Pixel Width Length,Title 1 Length Length,Title 1 Pixel Width Length
https://www.wada-ama.org/en/athlete-biological-passport,text/html; charset=UTF-8,200,Indexable,Athlete Biological Passport | World Anti Doping Agency,54,485,The fundamental principle of the Athlete Biological Passport,60,373,Athlete Biological Passport,27,Need help?,10,419,61.0,81283,13508,419,61.0,6.869,1.25,135,117,0,5,5,0,2.666,2,2,2,3,2,3
https://laravel.com/docs/11.x/passport,text/html; charset=UTF-8,200,Indexable,Laravel Passport - Laravel 11.x - The PHP Framework For Web Artisans,68,623,"Laravel is a PHP web application framework with expressive, elegant syntax. We’ve already laid the foundation — freeing you to create without sweating the small things.",168,1040,Laravel Passport,16,"Civil, Architectural and Environmental Engineering",50,7492,1470.0,289443,31351,7492,1470.0,5.097,1.25,372,110,0,40,37,0,0.594,2,2,3,4,2,3
https://it.usembassy.gov/u-s-citizen-services/passports/,text/html,200,Indexable,Technical Difficulties,22,186,"Ready to tackle real-world issues, help solve problems in your community and examine what it means to be an ethical engineer in the 21st century? Civil engineering may be the right major for you.",195,0,Statistics > Machine Learning,29,Trending Songs,14,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,2.246,2,2,3,1,2,3
https://passportcamps.org/,text/html; charset=UTF-8,200,Indexable,Passport | Christian Summer Mission Camps For Youth Groups and Children,71,671,PASSPORT offers ecumenical christian summer camps for children and youth groups and affordable mission trips.,109,709,Parenting: 14 Gospel Principles That Can Radically Change Your Family,69,Meet Mario Ferruzzi CALS New Dean,33,336,86.0,274945,50275,336,86.0,3.907,1.25,56,39,0,10,6,0,1.476,2,2,3,3,2,3
https://www.henleyglobal.com/passport-index/ranking,text/html; charset=UTF-8,200,Indexable,The Official Passport Index Ranking | Henley & Partners,55,487,The Henley Passport Index ranks the strongest and weakest passports globally. Research is conducted by our research department. Explore our ranking.,148,946,Ladies' Jewellery,17,Get the best deal of the year. Over 50% off.,44,605,141.0,122356,23731,605,141.0,4.291,1.25,85,43,0,18,10,0,19.958,2,2,3,3,2,3
https://www.ncparks.gov/education/passport-program,text/html; charset=UTF-8,200,Indexable,Passport Program | NC State Parks,33,308,Transform your old rocking chairs into stylish masterpieces with this DIY project. Renewed rush seat chairs using recycled belts for a unique touch. Perfect for adding a touch of Turkey decor to your home.,205,0,Passport Program,16,"Civil, Architectural and Environmental Engineering",50,1148,190.0,108230,108230,1148,190.0,6.042,1.25,115,79,0,23,19,0,2.975,2,2,3,1,2,3
https://skivermont.com/fifth-grade-passport,text/html; charset=UTF-8,200,Indexable,Fifth Grade Passport — Ski Vermont,34,315,The Ski Vermont Fifth Grade Passport lets any 5th grader ski up to 90 days for just $35 at participating Vermont ski areas.,123,752,Fifth Grade Passport,20,Meet Mario Ferruzzi CALS New Dean,33,3969,802.0,129216,23593,3969,802.0,4.949,1.25,148,83,0,50,38,0,5.125,2,2,3,3,2,3
https://co.usembassy.gov/passports/,text/html,200,Indexable,Technical Difficulties,22,186,"Ready to tackle real-world issues, help solve problems in your community and examine what it means to be an ethical engineer in the 21st century? Civil engineering may be the right major for you.",195,0,The Best Wireless Mouse,23,Easy Boneless Chicken Biryani Recipe,36,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,4.031,2,2,3,1,2,3
https://www.portlandmaine.gov/327/Passport-Parking-App,text/html; charset=utf-8,200,Indexable,"Passport Parking App | Portland, ME - Official Website",54,473,"Portland, say hello to the most convenient way to pay for parking. Park where you see PassportParking signs and decals, pay for your parking session from your phone and be on your way.",184,1157,Passport Parking App,20,Naive implemantation of the backward pass through the BatchNorm-Layer,69,28,16.0,268503,53571,28,16.0,1.75,1.25,22,19,0,1,1,0,23.352,2,2,3,4,2,3
https://kingcounty.gov/en/court/district-court/courts-jails-legal-system/passports,text/html; charset=utf-8,200,Indexable,"Passports - King County, Washington",35,327,"Loaded with veggies, crunchy cashews, warm spices like saffron, herbs like cilantro and mint, this Vegetable Biryani is a delight to the taste buds!",148,0,Passports,9,2024–25 Ski Passport grades 3–6,31,1249,268.0,47674,14911,1249,268.0,4.66,1.25,125,91,0,18,13,0,10.257,1,2,3,1,2,3
https://ua.usembassy.gov/u-s-citizen-services/passports/replacing-a-limited-validity-passport/,text/html,200,Indexable,Technical Difficulties,22,186,"Explore your math bachelor’s degree options at Northern Arizona University. Read about program details, campus availability, and apply today!",141,0,A Few Bukowski Poems to Get You Started,39,Choose a Location,17,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,3.14,2,2,3,1,2,3
https://mx.usembassy.gov/passports/,text/html,200,Indexable,Technical Difficulties,22,186,"Welcome to Skydive PA! Offering tandem, sport, and AFF skydiving in Mercer, PA for more than 20 years. Skydiving Pittsburgh, Erie, & Youngstown since 1994.",155,0,wooden chair,12,Updated US and Canadian Normalization Factors for TRACI 2.1,59,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,1.992,2,2,3,1,2,3
https://passport.cityofnewyork.us/page.aspx/en/rfp/request_browse_public,text/html; charset=utf-8,200,Non-Indexable,Browse Public RFx: PASSPort,27,261,"Home of the first commercial skydiving center in the United States, Jumptown is New England's flagship dropzone.",112,0,Contrast Settings,17,Browse Public RFx,17,1402,457.0,200661,36990,1402,457.0,3.068,1.25,19,18,0,0,0,0,2.401,2,2,3,1,2,3
https://help.pbs.org/support/solutions/articles/5000692392-what-is-pbs-passport-,text/html; charset=utf-8,200,Indexable,What is PBS Passport? : PBS Help,32,298,"Ready to tackle real-world issues, help solve problems in your community and examine what it means to be an ethical engineer in the 21st century? Civil engineering may be the right major for you.",195,0,What is PBS Passport?,21,College of Agriculture and Life Sciences,40,382,55.0,30969,10968,382,55.0,6.945,0.0,23,22,0,1,1,0,8.397,2,2,3,1,2,3
https://www.sfmta.com/getting-around/muni/fares,text/html; charset=UTF-8,200,Indexable,Fares | SFMTA,13,129,"With multiple ways of paying, buying your Muni bus, rail or cable car tickets is easy. Clipper®: Use your Clipper card on all Bay Area transit systems, including Muni. To pay for your trip, tag your Clipper card or Clipper mobile on the ticket readers inside Muni buses and at Muni Metro fare gates.",299,1805,Fares,5,2024–25 Ski Passport grades 3–6,31,856,202.0,85033,17003,856,202.0,4.238,1.25,132,99,0,13,13,0,0.602,1,2,3,4,2,3
https://www.passportinc.com/,text/html; charset=UTF-8,200,Indexable,Curb Management Platform for Parking and Enforcement,52,505,"The only end-to-end, parking compliance platform for managing mobile pay parking, digital enforcement and permitting, and payments.",131,833,A Few Bukowski Poems to Get You Started,39,Experience the Power of Passport’s Platform,43,759,165.0,133042,20494,759,165.0,4.6,2.5,147,64,0,13,9,0,3.23,2,2,3,3,2,3
https://mzv.gov.cz/jnp/en/information_for_aliens/supporting_documents_overview/passport.html,text/html;charset=utf-8,200,Indexable,Passport | Ministry of Foreign Affairs of the Czech Republic,60,520,Find your Boston Celtics Mens Hoodies and sweatshirts at the Official Boston Celtics Shop. Browse our selection of Celtics hoodies and sweatshirts for every Celtics fan at Official Boston Celtics Shop.,201,0,Ministry of Foreign Affairs of the Czech Republic,49,Passport,8,468,81.0,20896,6239,468,81.0,5.778,1.25,58,37,0,12,10,0,11.546,2,1,3,1,2,3
https://www.watchguard.com/wgrd-products/watchguard-passport,text/html; charset=UTF-8,200,Indexable,WatchGuard Passport | Cloud Security for Remote Workers,55,518,"WatchGuard Passport gives your employees the security they need to work freely from the office, at home or on the go. Try it free today.",136,839,wooden chair,12,Choose a Location,17,769,212.0,184351,79982,769,212.0,3.627,1.25,189,139,0,7,6,0,2.565,2,2,3,3,2,3
https://studyabroad.unt.edu/passport-office/index.html,text/html; charset=UTF-8,200,Indexable,UNT Passport Office |  University of North Texas,48,417,"Home of the first commercial skydiving center in the United States, Jumptown is New England's flagship dropzone.",112,0,UNT Passport Office,19,Need help?,10,331,98.0,38919,38919,331,98.0,3.378,1.25,40,23,0,8,8,0,14.028,2,2,3,1,2,3
https://www.co.wadena.mn.us/214/Passport-Acceptance-Facility,text/html; charset=utf-8,200,Indexable,"Passport Acceptance Facility | Wadena County, MN - Official Website",67,607,Access contact information for the Passport Acceptance Facility.,64,404,Passport Acceptance Facility,28,GUIDELINES,10,322,93.0,146003,34859,322,93.0,3.462,1.25,188,157,0,22,20,0,7.526,2,2,2,3,2,3
https://www.coaaa.org/cms/services/need-help-staying-at-home/passport,text/html; charset=utf-8,200,Indexable,PASSPORT,8,101,COAAA,5,47,Are You Ready to Fly?,21,College of Agriculture and Life Sciences,40,343,75.0,32569,8910,343,75.0,4.573,1.25,86,72,0,7,7,0,2.112,2,2,1,2,1,3
https://a0333-passportpublic.nyc.gov/,text/html,200,Indexable,PASSPort Public,15,147,"UF/IFAS Extension bring the power of UF’s research and education to every county in Florida. We support farmers and growers, home and business owners, youth and families through science-based programs, information and accessible expertise.",239,0,Undergraduate Degrees,21,Advanced Object Oriented Programming (4340701),46,1273,211.0,37353,8923,1273,211.0,6.033,1.25,22,20,0,1,1,0,1.023,2,2,3,1,2,3
https://ru.usembassy.gov/u-s-citizen-services/passports/photos/,text/html,200,Indexable,Technical Difficulties,22,186,"Are you learning calligraphy, a hand lettering beginner, but don't know where to start? This faux calligraphy or fauxligraphy basics tutorial is for you!",153,0,Our Mission,11,"Civil, Architectural and Environmental Engineering",50,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,1.302,2,2,3,1,2,3
https://www.doi.gov/intl/oia-passport-and-visa-division,text/html; charset=UTF-8,200,Indexable,OIA Passport and Visa Division | U.S. Department of the Interior,64,555,"The Passport and Visa Division of the DOI Office of International Affairs (INT) assists DOI employees (except Bureau of Reclamation and USGS employees) in obtaining the official passports and visas required to undertake official international travel for the Department of the Interior.Additionally, in conformance with Department of State policy and guidance, the INT Passport and",380,2340,OIA Passport and Visa Division,30,Ask for info,12,1098,174.0,66293,12528,1098,174.0,6.31,1.25,67,54,0,41,27,0,2.422,2,2,3,4,2,3
https://github.com/jaredhanson/passport,text/html; charset=utf-8,200,Indexable,"GitHub - jaredhanson/passport: Simple, unobtrusive authentication for Node.js.",78,696,"Simple, unobtrusive authentication for Node.js. Contribute to jaredhanson/passport development by creating an account on GitHub.",128,817,"Search code, repositories, users, issues, pull requests...",58,Provide feedback,16,1293,338.0,420981,67528,1293,338.0,3.825,2.5,211,131,0,31,26,0,0.82,2,2,3,3,2,3
https://www.psrc.org/our-work/passport-2044-comprehensive-plan-workshop-series,text/html; charset=UTF-8,200,Indexable,Passport to 2044: Comprehensive Plan Workshop Series | Puget Sound Regional Council,83,781,"The Puget Sound Regional Council hosted fifteen online workshops to support the comprehensive periodic plan updates. These events were produced in collaboration with the Washington State Department of Commerce, the Municipal Research and Services Center (MRSC), and many other partners across the state.",303,1958,Passport to 2044: Comprehensive Plan Workshop Series,52,Bachelor of Science in Mathematics,34,313,69.0,79650,11746,313,69.0,4.536,1.25,192,77,0,13,8,0,4.318,2,2,3,4,2,3
https://es.usembassy.gov/adult-passport-renewal/,text/html,200,Indexable,Technical Difficulties,22,186,Discover the Wooden Chair by Marc Newson crafted by Cappellini. Shop the exclusive selection of Lounge Chairs on Artemest online store.,135,0,Introducing Gen-3 Alpha.,24,Naive implemantation of the backward pass through the BatchNorm-Layer,69,19,4.0,188871,188871,19,4.0,4.75,0.0,0,0,0,0,0,0,1.422,2,2,3,1,2,3
https://disneyland.disney.go.com/passes/,text/html; charset=utf-8,200,Indexable,Magic Key Passes | Disneyland Resort,36,334,"Get your Disneyland Magic Key pass now to unlock exclusive reservation-based admission opportunities, discounts, and experiences tailored just for you!",151,948,Annual Passports*,17,Magic Key Passes,16,3228,420.0,104869,25278,3228,420.0,7.686,1.25,44,18,0,0,0,0,2.669,2,2,3,3,2,3
https://eforms.state.gov/Forms/ds11_pdf.PDF,application/pdf,200,Indexable,Home - College of Agriculture & Life Sciences,45,0,"Explore a Mathematics & Computer Science, Bachelor of Science in Liberal Arts and Sciences (BSLAS) degree at the nation's #5 best computer science program at the University of Illinois Urbana-Champaign.",202,0,Christmas Song Lyrics,21,99 Bottles of OOP - 2nd Edition,31,0,,1890693,1890693,0,,,1.25,0,0,0,0,0,0,3.54,2,2,3,1,2,1
https://www.passportparking.com/,text/html; charset=UTF-8,200,Indexable,Passport Parking App - Park. Pay. Be on Your Way. ©,51,465,"What does the next revolution in parking look like? The Passport Parking app. Pay, extend and manage your parking session from your mobile phone. It's easy!",156,979,Calligraphy in Islamic Art,26,Subscribe to RSS,16,383,89.0,40741,9169,383,89.0,4.303,2.5,17,6,0,13,7,0,1.35,2,2,3,3,2,3
https://en.chateauversailles.fr/plan-your-visit/tickets-and-prices,text/html; charset=utf-8,200,Indexable,Tickets and prices | Palace of Versailles,41,348,Book online on the official ticketing website. Save time and book your access to the palace with a time slot.,109,663,Tickets and prices,18,Subscribe to RSS,16,3343,570.0,197452,33706,3343,570.0,5.865,1.25,324,119,0,19,14,0,4.731,2,2,3,3,2,3
https://www.jupiter.fl.us/1951/Passport-to-Jupiter,text/html; charset=utf-8,200,Indexable,"Passport to Jupiter | Jupiter, FL - Official Website",52,431,"Superette's jewellery collection caters to all tastes, featuring gold and silver pendant and charm necklaces, a wide range of earrings, and an assortment of bracelets and rings. Free shipping on orders over $100.",212,0,Passport to Jupiter,19,Florida Municipal Achievement Awards Winner image,49,310,66.0,129881,32588,310,66.0,4.697,1.25,140,105,0,17,10,0,28.312,2,2,3,1,2,3
https://www.uscis.gov/i-9-central/form-i-9-acceptable-documents,text/html; charset=UTF-8,200,Indexable,Form I-9 Acceptable Documents | USCIS,37,355,Employees must provide documentation to their employers to show their identity and authorization to work.,105,666,Form I-9 Acceptable Documents,29,Mizzou Engineering,18,1911,324.0,133191,22262,1911,324.0,5.898,1.25,189,159,0,15,12,0,1.314,2,2,3,3,2,3
https://www.cbp.gov/travel/us-citizens/mobile-passport-control,text/html; charset=UTF-8,200,Indexable,Mobile Passport Control (MPC) | U.S. Customs and Border Protection,66,609,"New to abstract painting with acrylics? Discover the power of acrylic 
mediums for creating dimension, depth, and adding transparency to your 
vibrant artworks. Explore the advantages of acrylic mediums and how they 
can improve your techniques. Experiencing with mediums is a perfect way for 
artists seeking to enhance their skills and craft.",348,0,Mobile Passport Control (MPC),29,College of Agriculture and Life Sciences,40,1487,269.0,125479,20081,1487,269.0,5.528,1.25,238,183,0,15,14,0,1.309,2,2,3,1,2,3
